tas_anomaly,model,scenario,year,month
-2.810402,CanESM5,ssp245,1878,11
-1.950264,CanESM5,ssp245,1878,12
0.22692108,CanESM5,ssp245,1879,1
-1.6947098,CanESM5,ssp245,1879,2
-0.43967438,CanESM5,ssp245,1879,3
-2.7232742,CanESM5,ssp245,1879,4
-1.4524612,CanESM5,ssp245,1879,5
-2.8978043,CanESM5,ssp245,1879,6
-1.8849258,CanESM5,ssp245,1879,7
-2.6393814,CanESM5,ssp245,1879,8
-2.9379654,CanESM5,ssp245,1879,9
-4.079994,CanESM5,ssp245,1879,10
2.001854,CanESM5,ssp245,1879,11
-1.2874832,CanESM5,ssp245,1879,12
-2.7683182,CanESM5,ssp245,1880,1
-2.978798,CanESM5,ssp245,1880,2
2.612175,CanESM5,ssp245,1880,3
-1.947792,CanESM5,ssp245,1880,4
0.06429291,CanESM5,ssp245,1880,5
-2.2862015,CanESM5,ssp245,1880,6
-1.7370987,CanESM5,ssp245,1880,7
1.8448715,CanESM5,ssp245,1880,8
-0.779274,CanESM5,ssp245,1880,9
-3.2291641,CanESM5,ssp245,1880,10
-3.2303543,CanESM5,ssp245,1880,11
-1.248085,CanESM5,ssp245,1880,12
2.112114,CanESM5,ssp245,1881,1
2.0311508,CanESM5,ssp245,1881,2
-1.7781754,CanESM5,ssp245,1881,3
-1.1553726,CanESM5,ssp245,1881,4
0.008354187,CanESM5,ssp245,1881,5
-0.43213654,CanESM5,ssp245,1881,6
0.48342133,CanESM5,ssp245,1881,7
-1.2096939,CanESM5,ssp245,1881,8
-2.3629532,CanESM5,ssp245,1881,9
-0.6363907,CanESM5,ssp245,1881,10
-1.2405777,CanESM5,ssp245,1881,11
-3.4637222,CanESM5,ssp245,1881,12
-0.8195267,CanESM5,ssp245,1882,1
-1.2863846,CanESM5,ssp245,1882,2
0.11141205,CanESM5,ssp245,1882,3
-0.6652298,CanESM5,ssp245,1882,4
-0.8490982,CanESM5,ssp245,1882,5
-0.048957825,CanESM5,ssp245,1882,6
0.6750412,CanESM5,ssp245,1882,7
2.6081467,CanESM5,ssp245,1882,8
-0.7308121,CanESM5,ssp245,1882,9
-1.4716263,CanESM5,ssp245,1882,10
0.39513397,CanESM5,ssp245,1882,11
-0.13495636,CanESM5,ssp245,1882,12
-2.6037369,CanESM5,ssp245,1883,1
-6.593422,CanESM5,ssp245,1883,2
-2.691536,CanESM5,ssp245,1883,3
-1.521492,CanESM5,ssp245,1883,4
-1.5881119,CanESM5,ssp245,1883,5
-1.338234,CanESM5,ssp245,1883,6
0.28951263,CanESM5,ssp245,1883,7
-0.65177155,CanESM5,ssp245,1883,8
3.1935654,CanESM5,ssp245,1883,9
-0.32395172,CanESM5,ssp245,1883,10
-2.7589493,CanESM5,ssp245,1883,11
-2.0062027,CanESM5,ssp245,1883,12
1.539299,CanESM5,ssp245,1884,1
-1.0099869,CanESM5,ssp245,1884,2
-0.17346954,CanESM5,ssp245,1884,3
-2.0226517,CanESM5,ssp245,1884,4
-2.8068924,CanESM5,ssp245,1884,5
-2.8242874,CanESM5,ssp245,1884,6
-1.1365433,CanESM5,ssp245,1884,7
-1.248024,CanESM5,ssp245,1884,8
-4.2901993,CanESM5,ssp245,1884,9
-1.7053909,CanESM5,ssp245,1884,10
1.6509628,CanESM5,ssp245,1884,11
-1.1228409,CanESM5,ssp245,1884,12
-2.977333,CanESM5,ssp245,1885,1
-1.0102615,CanESM5,ssp245,1885,2
-1.3940506,CanESM5,ssp245,1885,3
-0.07108307,CanESM5,ssp245,1885,4
-2.955452,CanESM5,ssp245,1885,5
-2.3419876,CanESM5,ssp245,1885,6
-2.765602,CanESM5,ssp245,1885,7
-0.73148346,CanESM5,ssp245,1885,8
1.321373,CanESM5,ssp245,1885,9
-1.1182632,CanESM5,ssp245,1885,10
-2.214943,CanESM5,ssp245,1885,11
-2.4720535,CanESM5,ssp245,1885,12
0.7200241,CanESM5,ssp245,1886,1
1.2565231,CanESM5,ssp245,1886,2
-0.7440567,CanESM5,ssp245,1886,3
-1.3794937,CanESM5,ssp245,1886,4
-0.8345413,CanESM5,ssp245,1886,5
-2.7899246,CanESM5,ssp245,1886,6
-1.9152908,CanESM5,ssp245,1886,7
-2.732399,CanESM5,ssp245,1886,8
-1.6589737,CanESM5,ssp245,1886,9
-2.4688797,CanESM5,ssp245,1886,10
-3.6293716,CanESM5,ssp245,1886,11
2.5744858,CanESM5,ssp245,1886,12
-2.9289322,CanESM5,ssp245,1887,1
-2.6243057,CanESM5,ssp245,1887,2
1.7112656,CanESM5,ssp245,1887,3
-0.87067413,CanESM5,ssp245,1887,4
-2.0510025,CanESM5,ssp245,1887,5
-2.726448,CanESM5,ssp245,1887,6
-0.51010895,CanESM5,ssp245,1887,7
-0.7256241,CanESM5,ssp245,1887,8
0.43349457,CanESM5,ssp245,1887,9
1.4614792,CanESM5,ssp245,1887,10
-2.9162674,CanESM5,ssp245,1887,11
-1.2065811,CanESM5,ssp245,1887,12
-3.4801407,CanESM5,ssp245,1888,1
-0.75510406,CanESM5,ssp245,1888,2
-3.8253555,CanESM5,ssp245,1888,3
-1.2666092,CanESM5,ssp245,1888,4
-2.5761185,CanESM5,ssp245,1888,5
-2.6563187,CanESM5,ssp245,1888,6
-2.1794815,CanESM5,ssp245,1888,7
-2.3124466,CanESM5,ssp245,1888,8
-1.484993,CanESM5,ssp245,1888,9
-2.2587662,CanESM5,ssp245,1888,10
-4.6565933,CanESM5,ssp245,1888,11
-0.32361603,CanESM5,ssp245,1888,12
3.7759323,CanESM5,ssp245,1889,1
2.05764,CanESM5,ssp245,1889,2
2.2878647,CanESM5,ssp245,1889,3
-0.22025299,CanESM5,ssp245,1889,4
0.2217331,CanESM5,ssp245,1889,5
-2.7926407,CanESM5,ssp245,1889,6
-1.5143814,CanESM5,ssp245,1889,7
-1.6799088,CanESM5,ssp245,1889,8
-3.8685074,CanESM5,ssp245,1889,9
-4.225685,CanESM5,ssp245,1889,10
-3.3534622,CanESM5,ssp245,1889,11
-1.217598,CanESM5,ssp245,1889,12
0.34856415,CanESM5,ssp245,1890,1
-0.71894073,CanESM5,ssp245,1890,2
-2.5011063,CanESM5,ssp245,1890,3
-0.17179108,CanESM5,ssp245,1890,4
-2.546547,CanESM5,ssp245,1890,5
1.3650742,CanESM5,ssp245,1890,6
-2.5851212,CanESM5,ssp245,1890,7
-1.9005508,CanESM5,ssp245,1890,8
-0.18427277,CanESM5,ssp245,1890,9
-2.681404,CanESM5,ssp245,1890,10
-1.8464127,CanESM5,ssp245,1890,11
-1.1198502,CanESM5,ssp245,1890,12
-0.35834503,CanESM5,ssp245,1891,1
6.080925,CanESM5,ssp245,1891,2
-1.3542862,CanESM5,ssp245,1891,3
-1.2843399,CanESM5,ssp245,1891,4
-2.2131424,CanESM5,ssp245,1891,5
-2.9412613,CanESM5,ssp245,1891,6
0.44268036,CanESM5,ssp245,1891,7
-2.4459915,CanESM5,ssp245,1891,8
-0.726387,CanESM5,ssp245,1891,9
-0.7287369,CanESM5,ssp245,1891,10
-2.6529007,CanESM5,ssp245,1891,11
-2.1652603,CanESM5,ssp245,1891,12
2.6404953,CanESM5,ssp245,1892,1
0.992363,CanESM5,ssp245,1892,2
-2.654396,CanESM5,ssp245,1892,3
-3.0790787,CanESM5,ssp245,1892,4
-0.43308258,CanESM5,ssp245,1892,5
-0.7138748,CanESM5,ssp245,1892,6
-3.4354935,CanESM5,ssp245,1892,7
-2.1141129,CanESM5,ssp245,1892,8
-3.4123,CanESM5,ssp245,1892,9
-1.0401077,CanESM5,ssp245,1892,10
-2.8071365,CanESM5,ssp245,1892,11
0.87895966,CanESM5,ssp245,1892,12
-0.09262848,CanESM5,ssp245,1893,1
-1.3740616,CanESM5,ssp245,1893,2
-1.4232254,CanESM5,ssp245,1893,3
-2.165718,CanESM5,ssp245,1893,4
-1.8755264,CanESM5,ssp245,1893,5
-3.3328629,CanESM5,ssp245,1893,6
-1.6860123,CanESM5,ssp245,1893,7
0.2193222,CanESM5,ssp245,1893,8
0.13539886,CanESM5,ssp245,1893,9
-1.8732071,CanESM5,ssp245,1893,10
-2.068489,CanESM5,ssp245,1893,11
1.7860947,CanESM5,ssp245,1893,12
-0.28031158,CanESM5,ssp245,1894,1
-0.23096466,CanESM5,ssp245,1894,2
0.67858124,CanESM5,ssp245,1894,3
-0.93698883,CanESM5,ssp245,1894,4
-2.9341812,CanESM5,ssp245,1894,5
-2.5515518,CanESM5,ssp245,1894,6
-3.1797562,CanESM5,ssp245,1894,7
-2.6636734,CanESM5,ssp245,1894,8
-0.89139557,CanESM5,ssp245,1894,9
-4.9804153,CanESM5,ssp245,1894,10
-0.81998444,CanESM5,ssp245,1894,11
-1.7259293,CanESM5,ssp245,1894,12
-2.002327,CanESM5,ssp245,1895,1
-1.3971634,CanESM5,ssp245,1895,2
-1.7898026,CanESM5,ssp245,1895,3
-1.4056473,CanESM5,ssp245,1895,4
-1.7320328,CanESM5,ssp245,1895,5
-1.6422806,CanESM5,ssp245,1895,6
-2.2188797,CanESM5,ssp245,1895,7
-2.9733353,CanESM5,ssp245,1895,8
-3.5591202,CanESM5,ssp245,1895,9
-2.2417068,CanESM5,ssp245,1895,10
0.0024337769,CanESM5,ssp245,1895,11
-1.4687881,CanESM5,ssp245,1895,12
-0.19748688,CanESM5,ssp245,1896,1
0.20555878,CanESM5,ssp245,1896,2
-2.012764,CanESM5,ssp245,1896,3
-0.11618805,CanESM5,ssp245,1896,4
-0.8011246,CanESM5,ssp245,1896,5
-1.1193619,CanESM5,ssp245,1896,6
-1.6313553,CanESM5,ssp245,1896,7
-0.667366,CanESM5,ssp245,1896,8
-2.0095596,CanESM5,ssp245,1896,9
-0.52661896,CanESM5,ssp245,1896,10
-0.9475174,CanESM5,ssp245,1896,11
-1.5819778,CanESM5,ssp245,1896,12
-9.462868,CanESM5,ssp245,1897,1
-2.9029312,CanESM5,ssp245,1897,2
-0.53302765,CanESM5,ssp245,1897,3
-1.5220413,CanESM5,ssp245,1897,4
-1.4379959,CanESM5,ssp245,1897,5
1.286583,CanESM5,ssp245,1897,6
-2.0418777,CanESM5,ssp245,1897,7
-2.0026627,CanESM5,ssp245,1897,8
-1.4042435,CanESM5,ssp245,1897,9
-1.6162491,CanESM5,ssp245,1897,10
-2.1888504,CanESM5,ssp245,1897,11
2.435814,CanESM5,ssp245,1897,12
0.19893646,CanESM5,ssp245,1898,1
-0.18280792,CanESM5,ssp245,1898,2
2.1256027,CanESM5,ssp245,1898,3
-0.12729645,CanESM5,ssp245,1898,4
-1.4818192,CanESM5,ssp245,1898,5
0.089897156,CanESM5,ssp245,1898,6
-1.3375626,CanESM5,ssp245,1898,7
-1.349678,CanESM5,ssp245,1898,8
-2.1192398,CanESM5,ssp245,1898,9
-1.5845413,CanESM5,ssp245,1898,10
-5.3927994,CanESM5,ssp245,1898,11
-0.30960846,CanESM5,ssp245,1898,12
-1.941536,CanESM5,ssp245,1899,1
-2.7144241,CanESM5,ssp245,1899,2
-1.129921,CanESM5,ssp245,1899,3
-0.3690567,CanESM5,ssp245,1899,4
-2.7355728,CanESM5,ssp245,1899,5
-2.906044,CanESM5,ssp245,1899,6
-3.2499466,CanESM5,ssp245,1899,7
-2.32444,CanESM5,ssp245,1899,8
-3.7248,CanESM5,ssp245,1899,9
-3.3290176,CanESM5,ssp245,1899,10
-0.8589859,CanESM5,ssp245,1899,11
-2.2479324,CanESM5,ssp245,1899,12
-0.22208405,CanESM5,ssp245,1900,1
-2.391365,CanESM5,ssp245,1900,2
-2.1553116,CanESM5,ssp245,1900,3
-3.4161148,CanESM5,ssp245,1900,4
-0.35544586,CanESM5,ssp245,1900,5
-1.8275833,CanESM5,ssp245,1900,6
-1.0356522,CanESM5,ssp245,1900,7
-1.4817886,CanESM5,ssp245,1900,8
-1.1709061,CanESM5,ssp245,1900,9
-0.7226944,CanESM5,ssp245,1900,10
-1.2692947,CanESM5,ssp245,1900,11
0.7102585,CanESM5,ssp245,1900,12
-1.99543,CanESM5,ssp245,1901,1
0.033592224,CanESM5,ssp245,1901,2
