time,psis,tair,D,Ca,al
2001-01-08,-0.024731502,5.6818237,0.6169882,420,10
2001-01-09,-0.023946088,8.2673645,1.7294054,420,10
2001-01-10,-0.019344777,4.0949707,1.5605478,420,10
2001-01-11,-0.016177166,8.962891,1.0354738,420,10
2001-01-12,-0.01717532,5.917145,0.53527546,420,10
2001-01-13,-0.01914063,5.0039062,0.6184511,420,10
2001-01-14,-0.020602187,10.744293,0.47327042,420,10
2001-01-15,-0.02138449,10.376312,1.0010939,420,10
2001-01-16,-0.022307621,6.372467,1.2280054,420,10
2001-01-17,-0.022864787,7.7124634,0.74535656,420,10
2001-01-18,-0.021930175,11.308319,0.19546986,420,10
2001-01-19,-0.017062014,9.15683,0.61014175,420,10
2001-01-20,-0.015779566,-0.736145,0.9442382,420,10
2001-01-21,-0.016827,1.0765991,1.1726232,420,10
2001-01-22,-0.017021919,3.3833008,1.8891354,420,10
2001-01-23,-0.018418271,2.7305908,2.0004458,420,10
2001-01-24,-0.019379856,8.022644,2.4583359,420,10
2001-01-25,-0.020117529,4.672699,2.539126,420,10
2001-01-26,-0.020585852,-1.2015686,1.6697156,420,10
2001-01-27,-0.020841306,6.4360657,1.1967392,420,10
2001-01-28,-0.021134399,9.349182,1.4335375,420,10
2001-01-29,-0.021404259,8.567871,1.7321453,420,10
2001-01-30,-0.021356663,12.846039,1.617732,420,10
2001-01-31,-0.021320278,6.5152893,1.6993084,420,10
2001-02-01,-0.020363089,12.419159,1.8272142,420,10
2001-02-02,-0.020480467,6.9382324,3.067995,420,10
2001-02-03,-0.021016898,5.656006,2.187048,420,10
2001-02-04,-0.021478347,9.935181,2.5226002,420,10
2001-02-05,-0.021389533,7.6050415,1.3745193,420,10
2001-02-06,-0.021234013,9.703796,2.6535263,420,10
2001-02-07,-0.021942304,14.915314,2.0171099,420,10
2001-02-08,-0.022406884,16.617706,1.9631538,420,10
2001-02-09,-0.018916622,19.342346,1.2768593,420,10
2001-02-10,-0.016612735,6.5361633,0.59978104,420,10
2001-02-11,-0.017457338,5.9753113,1.1735592,420,10
2001-02-12,-0.017836805,12.519501,0.35913372,420,10
2001-02-13,-0.018376589,10.623688,2.11376,420,10
2001-02-14,-0.01906059,15.219513,1.2070122,420,10
2001-02-15,-0.018932218,17.719452,1.1111679,420,10
2001-02-16,-0.0162392,17.914398,1.6587734,420,10
2001-02-17,-0.015478483,9.01004,2.010809,420,10
2001-02-18,-0.016894078,4.928955,2.8327699,420,10
2001-02-19,-0.017812472,8.936523,1.8253908,420,10
2001-02-20,-0.0185283,15.9062195,1.7906857,420,10
2001-02-21,-0.017542338,11.154053,1.8879871,420,10
2001-02-22,-0.016775738,10.549194,0.7890501,420,10
2001-02-23,-0.016427727,12.234863,0.73738956,420,10
2001-02-24,-0.016458351,17.77774,0.2706337,420,10
2001-02-25,-0.01523981,16.560242,2.4749088,420,10
2001-02-26,-0.013740052,17.27005,1.864914,420,10
2001-02-27,-0.014256505,9.091827,2.2707405,420,10
2001-02-28,-0.014502358,14.005615,0.95271206,420,10
2001-03-01,-0.014525977,13.1302185,0.2891693,420,10
2001-03-02,-0.013376641,17.589142,0.8054695,420,10
2001-03-03,-0.010798931,17.721375,0.13928986,420,10
2001-03-04,-0.01017473,12.800537,0.854516,420,10
2001-03-05,-0.011468508,8.193756,3.3645062,420,10
2001-03-06,-0.012790518,6.751007,4.0296135,420,10
2001-03-07,-0.013639384,7.4654846,3.941496,420,10
2001-03-08,-0.014307211,10.993164,4.123727,420,10
2001-03-09,-0.014309381,10.991913,3.0272236,420,10
2001-03-10,-0.014137198,6.583679,2.7096963,420,10
2001-03-11,-0.014662494,10.60434,2.914359,420,10
2001-03-12,-0.011547354,16.385223,0.8100796,420,10
2001-03-13,-0.010216548,16.08377,2.2665539,420,10
2001-03-14,-0.011491588,12.875977,3.7987185,420,10
2001-03-15,-0.009616955,14.345154,0.93851376,420,10
2001-03-16,-0.009245381,11.531769,2.8058949,420,10
2001-03-17,-0.010613917,8.401978,2.3043709,420,10
2001-03-18,-0.011361845,8.65097,2.7139406,420,10
