time,psis,tair,D,Ca,al
2000-10-15,-0.47352707,12.825439,0.7653818,420,10
2000-10-16,-0.4474894,12.528931,2.7202435,420,10
2000-10-17,-0.4589425,12.220825,3.455348,420,10
2000-10-18,-0.4713028,13.766785,4.0922823,420,10
2000-10-19,-0.48264092,13.533264,2.868287,420,10
2000-10-20,-0.49365374,13.557739,3.8051596,420,10
2000-10-21,-0.5036159,11.874817,2.2506247,420,10
2000-10-22,-0.5128466,12.335358,4.317195,420,10
2000-10-23,-0.5240076,12.391449,4.1020555,420,10
2000-10-24,-0.53139716,11.871338,2.2942019,420,10
2000-10-25,-0.53743666,10.739868,2.569006,420,10
2000-10-26,-0.544476,11.20224,3.5684738,420,10
2000-10-27,-0.55179185,10.051453,1.3576365,420,10
2000-10-28,-0.5508528,8.449463,1.0004654,420,10
2000-10-29,-0.5548643,12.791016,4.443796,420,10
2000-10-30,-0.561655,9.581177,1.954545,420,10
2000-10-31,-0.5677156,10.662781,3.4141703,420,10
2000-11-01,-0.5729457,9.389984,2.13803,420,10
2000-11-02,-0.5783325,8.387482,2.147995,420,10
2000-11-03,-0.5834681,10.043121,3.9718342,420,10
2000-11-04,-0.59387034,11.154694,4.8870945,420,10
2000-11-05,-0.60141855,7.1183777,1.904499,420,10
2000-11-06,-0.6047764,11.034973,3.2769938,420,10
2000-11-07,-0.61297715,9.746368,4.3061824,420,10
2000-11-08,-0.58536243,7.100281,2.5733218,420,10
2000-11-09,-0.5554533,8.1406555,2.5058107,420,10
2000-11-10,-0.56109667,7.080139,2.52318,420,10
2000-11-11,-0.568187,5.1222534,2.0298219,420,10
2000-11-12,-0.5725706,4.354004,2.2309513,420,10
2000-11-13,-0.5782776,5.006531,3.0637116,420,10
2000-11-14,-0.5848335,5.4093933,2.8135748,420,10
2000-11-15,-0.5912446,5.6688232,2.9310946,420,10
2000-11-16,-0.59710944,6.409912,2.5928383,420,10
2000-11-17,-0.6030329,6.7449646,3.7476726,420,10
2000-11-18,-0.61007404,7.83902,3.1169791,420,10
2000-11-19,-0.61605847,8.003357,3.7091575,420,10
2000-11-20,-0.62366426,8.298004,2.2626762,420,10
2000-11-21,-0.6269839,9.210144,3.2590008,420,10
2000-11-22,-0.6312368,7.8916016,2.2975655,420,10
2000-11-23,-0.6339315,7.7479553,1.9902601,420,10
2000-11-24,-0.63607144,8.475342,1.9266815,420,10
2000-11-25,-0.6391869,9.165527,2.781663,420,10
2000-11-26,-0.641656,7.606537,1.3368597,420,10
2000-11-27,-0.64399415,10.710785,3.315095,420,10
2000-11-28,-0.6491692,8.9774475,1.6977987,420,10
2000-11-29,-0.65078366,8.416992,2.828497,420,10
2000-11-30,-0.65278083,7.359375,1.7824068,420,10
2000-12-01,-0.6554947,9.368805,2.5783377,420,10
2000-12-02,-0.659801,9.403412,2.6863594,420,10
2000-12-03,-0.6638663,8.8515625,2.7432241,420,10
2000-12-04,-0.6683172,11.242218,3.5736713,420,10
2000-12-05,-0.6745281,9.317688,3.5154896,420,10
2000-12-06,-0.6810544,11.534424,4.926811,420,10
2000-12-07,-0.6876467,7.8746643,2.3439188,420,10
2000-12-08,-0.6886341,9.2907715,1.7742758,420,10
