tas_anomaly,model,scenario,year,month
-1.9120712,E3SM-1-1,ssp245,1885,8
-2.442131,E3SM-1-1,ssp245,1885,9
-2.5169907,E3SM-1-1,ssp245,1885,10
-3.011589,E3SM-1-1,ssp245,1885,11
-2.4310226,E3SM-1-1,ssp245,1885,12
-2.9303818,E3SM-1-1,ssp245,1886,1
-3.778862,E3SM-1-1,ssp245,1886,2
-2.550377,E3SM-1-1,ssp245,1886,3
-1.9413986,E3SM-1-1,ssp245,1886,4
-2.2223434,E3SM-1-1,ssp245,1886,5
-2.6611557,E3SM-1-1,ssp245,1886,6
-1.8959885,E3SM-1-1,ssp245,1886,7
-1.7902145,E3SM-1-1,ssp245,1886,8
-2.547966,E3SM-1-1,ssp245,1886,9
-2.3330917,E3SM-1-1,ssp245,1886,10
-2.4696884,E3SM-1-1,ssp245,1886,11
-2.6303024,E3SM-1-1,ssp245,1886,12
-1.9699936,E3SM-1-1,ssp245,1887,1
-1.7004013,E3SM-1-1,ssp245,1887,2
-2.2478256,E3SM-1-1,ssp245,1887,3
-1.0419235,E3SM-1-1,ssp245,1887,4
-2.5770187,E3SM-1-1,ssp245,1887,5
-2.7252731,E3SM-1-1,ssp245,1887,6
-1.6553574,E3SM-1-1,ssp245,1887,7
-1.9112473,E3SM-1-1,ssp245,1887,8
-2.0273361,E3SM-1-1,ssp245,1887,9
-2.7920456,E3SM-1-1,ssp245,1887,10
-3.0843124,E3SM-1-1,ssp245,1887,11
-2.2761154,E3SM-1-1,ssp245,1887,12
-2.2375107,E3SM-1-1,ssp245,1888,1
-2.6296616,E3SM-1-1,ssp245,1888,2
-2.3496628,E3SM-1-1,ssp245,1888,3
-2.2993088,E3SM-1-1,ssp245,1888,4
-1.5668869,E3SM-1-1,ssp245,1888,5
-2.1464767,E3SM-1-1,ssp245,1888,6
-1.7635422,E3SM-1-1,ssp245,1888,7
-1.8535995,E3SM-1-1,ssp245,1888,8
-2.187584,E3SM-1-1,ssp245,1888,9
-1.9235764,E3SM-1-1,ssp245,1888,10
-0.542717,E3SM-1-1,ssp245,1888,11
-1.2117538,E3SM-1-1,ssp245,1888,12
-0.6939926,E3SM-1-1,ssp245,1889,1
-1.4230881,E3SM-1-1,ssp245,1889,2
-1.6473007,E3SM-1-1,ssp245,1889,3
-1.2365341,E3SM-1-1,ssp245,1889,4
-1.8114548,E3SM-1-1,ssp245,1889,5
-1.9103317,E3SM-1-1,ssp245,1889,6
-1.756279,E3SM-1-1,ssp245,1889,7
-1.3094406,E3SM-1-1,ssp245,1889,8
-1.2743759,E3SM-1-1,ssp245,1889,9
-1.7784348,E3SM-1-1,ssp245,1889,10
-2.9454575,E3SM-1-1,ssp245,1889,11
-1.9392624,E3SM-1-1,ssp245,1889,12
-1.7915573,E3SM-1-1,ssp245,1890,1
-2.12191,E3SM-1-1,ssp245,1890,2
-2.6501694,E3SM-1-1,ssp245,1890,3
-0.9986801,E3SM-1-1,ssp245,1890,4
-1.7998276,E3SM-1-1,ssp245,1890,5
-1.5665512,E3SM-1-1,ssp245,1890,6
-1.194664,E3SM-1-1,ssp245,1890,7
-1.6362228,E3SM-1-1,ssp245,1890,8
-1.2727585,E3SM-1-1,ssp245,1890,9
-1.4251022,E3SM-1-1,ssp245,1890,10
-1.0922775,E3SM-1-1,ssp245,1890,11
-2.0850449,E3SM-1-1,ssp245,1890,12
-1.8537521,E3SM-1-1,ssp245,1891,1
-1.9233627,E3SM-1-1,ssp245,1891,2
-2.32238,E3SM-1-1,ssp245,1891,3
-2.2949448,E3SM-1-1,ssp245,1891,4
-2.4651718,E3SM-1-1,ssp245,1891,5
-1.9025803,E3SM-1-1,ssp245,1891,6
-1.7036972,E3SM-1-1,ssp245,1891,7
-2.0058517,E3SM-1-1,ssp245,1891,8
-1.9294052,E3SM-1-1,ssp245,1891,9
-0.5092087,E3SM-1-1,ssp245,1891,10
-2.083641,E3SM-1-1,ssp245,1891,11
-1.3812485,E3SM-1-1,ssp245,1891,12
-1.9639206,E3SM-1-1,ssp245,1892,1
-2.0931625,E3SM-1-1,ssp245,1892,2
-1.7177353,E3SM-1-1,ssp245,1892,3
-1.3780136,E3SM-1-1,ssp245,1892,4
-1.9441147,E3SM-1-1,ssp245,1892,5
-1.9045334,E3SM-1-1,ssp245,1892,6
-1.7268295,E3SM-1-1,ssp245,1892,7
-1.7868271,E3SM-1-1,ssp245,1892,8
-1.1689987,E3SM-1-1,ssp245,1892,9
0.052223206,E3SM-1-1,ssp245,1892,10
-0.5628891,E3SM-1-1,ssp245,1892,11
