time,psis,tair,D,Ca,al
2001-01-12,-0.09288364,-9.068054,1.0769584,420,10
2001-01-13,-0.09339091,-5.1385193,0.8724265,420,10
2001-01-14,-0.09355189,-3.8095093,0.8759537,420,10
2001-01-15,-0.091638386,-1.9084473,0.7990875,420,10
2001-01-16,-0.08881332,-5.13739,1.1485226,420,10
2001-01-17,-0.09038149,-2.8137207,1.0949912,420,10
2001-01-18,-0.09079235,-9.005951,0.10880566,420,10
2001-01-19,-0.08472822,-1.3412781,0.4741993,420,10
2001-01-20,-0.0766816,-9.6085205,0.71080494,420,10
2001-01-21,-0.08082216,-5.644928,0.58115387,420,10
2001-01-22,-0.08205644,-3.3818054,0.6656709,420,10
2001-01-23,-0.08350927,-5.0173035,0.7539389,420,10
2001-01-24,-0.08570001,-4.6951294,0.82713866,420,10
2001-01-25,-0.086912476,-5.235077,0.9113283,420,10
2001-01-26,-0.08847436,-4.903778,0.81781983,420,10
2001-01-27,-0.088627614,-0.8583679,0.9369445,420,10
2001-01-28,-0.08814286,-6.400055,0.93252516,420,10
2001-01-29,-0.08965427,-13.513824,0.4984144,420,10
2001-01-30,-0.090587534,-8.919403,0.6743381,420,10
2001-01-31,-0.090604246,-1.6820068,1.0205436,420,10
2001-02-01,-0.090083875,-3.2035217,1.1902514,420,10
2001-02-02,-0.091005735,-3.3283386,0.9625368,420,10
2001-02-03,-0.091736585,-4.799652,1.410624,420,10
2001-02-04,-0.0869195,-2.8269043,0.992399,420,10
2001-02-05,-0.06360999,2.29245,1.3772922,420,10
2001-02-06,-0.06271758,-6.80838,0.95917964,420,10
2001-02-07,-0.07003966,-1.0316467,1.5576711,420,10
2001-02-08,-0.07593488,-7.262848,1.0147104,420,10
2001-02-09,-0.069224484,0.35006714,0.46834755,420,10
2001-02-10,-0.058020223,0.94259644,0.46111012,420,10
2001-02-11,-0.06590246,-7.4904785,1.268003,420,10
2001-02-12,-0.07219599,-7.202423,1.1231894,420,10
2001-02-13,-0.076684885,-6.6825867,0.9850962,420,10
2001-02-14,-0.07986996,-3.8980103,0.9011116,420,10
2001-02-15,-0.08195001,-1.4382019,1.3911686,420,10
2001-02-16,-0.08370498,-3.5613098,0.8458686,420,10
2001-02-17,-0.08478832,-1.525116,1.4288497,420,10
2001-02-18,-0.08616629,-9.555176,1.2253845,420,10
2001-02-19,-0.08703807,-1.0871887,1.4832306,420,10
2001-02-20,-0.087693945,-1.1203308,1.6463158,420,10
2001-02-21,-0.08808422,-6.9673767,0.77321696,420,10
2001-02-22,-0.088763855,-10.247101,1.2257575,420,10
2001-02-23,-0.08879066,-2.505127,1.1633935,420,10
2001-02-24,-0.0882129,-3.2933044,1.4199088,420,10
2001-02-25,-0.089046784,-3.8068542,1.2922163,420,10
2001-02-26,-0.089532174,-6.2737427,1.049231,420,10
2001-02-27,-0.08999936,-3.0065918,1.2501774,420,10
2001-02-28,-0.090319954,-5.2886353,1.1612558,420,10
2001-03-01,-0.09071337,-3.3788452,1.2430995,420,10
2001-03-02,-0.09099715,-5.3919373,1.133064,420,10
2001-03-03,-0.09107457,-5.2305603,0.88388443,420,10
2001-03-04,-0.0903012,-1.3899536,0.6496515,420,10
2001-03-05,-0.08948127,-1.7199402,0.7814369,420,10
2001-03-06,-0.07696288,0.8172302,0.41775227,420,10
2001-03-07,-0.063464366,-4.311676,0.931618,420,10
2001-03-08,-0.069984734,-1.7275085,0.92829895,420,10
2001-03-09,-0.07459716,-4.008667,1.1543369,420,10
2001-03-10,-0.07796649,-1.8114014,0.7873802,420,10
2001-03-11,-0.07959305,-0.20639038,1.1515942,420,10
2001-03-12,-0.072031215,2.4704895,0.69146013,420,10
2001-03-13,-0.05853087,2.4487915,0.80453634,420,10
2001-03-14,-0.060918007,-0.59020996,0.9150486,420,10
2001-03-15,-0.06773003,-0.03475952,1.3898983,420,10
