model,scenario,time,future_tair,psis,Ca,al,D
NorESM2-MM,ssp585,2011-05,19.3506824,-0.07182210425806451,420.0,10.0,1519.5196567864853
NorESM2-MM,ssp585,2011-06,27.004074133333333,-0.07734264636666667,420.0,10.0,4024.4358533271547
NorESM2-MM,ssp585,2011-07,27.488385687096773,-0.10422988558064515,420.0,10.0,5950.441811549972
NorESM2-MM,ssp585,2011-08,27.23311293548387,-0.09449480774193549,420.0,10.0,3986.5431059664825
NorESM2-MM,ssp585,2011-09,24.49201826666667,-0.08618746816666666,420.0,10.0,3412.8201428697453
NorESM2-MM,ssp585,2011-10,17.395264722580645,-0.057714973387096774,420.0,10.0,3642.208273529639
NorESM2-MM,ssp585,2011-11,13.168016133333333,-0.0627422052,420.0,10.0,2929.062052642672
NorESM2-MM,ssp585,2011-12,6.318606570967742,-0.0611972254516129,420.0,10.0,2041.5167333422357
NorESM2-MM,ssp585,2012-01,4.904089174193548,-0.06395938303225807,420.0,10.0,1994.219819465786
NorESM2-MM,ssp585,2012-02,8.11968345,-0.07148013134482759,420.0,10.0,2885.077753743195
NorESM2-MM,ssp585,2012-03,11.972559703870967,-0.07599637719354839,420.0,10.0,2870.5423463312673
NorESM2-MM,ssp585,2012-04,16.643130273333334,-0.08075989756666666,420.0,10.0,4730.031147487309
NorESM2-MM,ssp585,2012-05,19.463980367741936,-0.07960634412903227,420.0,10.0,2016.2333748433205
NorESM2-MM,ssp585,2012-06,23.792677566666665,-0.08340510286666666,420.0,10.0,4603.429995573866
NorESM2-MM,ssp585,2012-07,28.8581376,-0.1089386869032258,420.0,10.0,8138.597707166395
NorESM2-MM,ssp585,2012-08,29.52604,-0.11922739829032258,420.0,10.0,6658.982748194108
NorESM2-MM,ssp585,2012-09,24.415574683333332,-0.11452297716666666,420.0,10.0,5582.67338730148
NorESM2-MM,ssp585,2012-10,19.653947177419354,-0.09834589177419355,420.0,10.0,3317.5922644982934
NorESM2-MM,ssp585,2012-11,10.962087889666666,-0.09821642386666667,420.0,10.0,3306.940041466206
NorESM2-MM,ssp585,2012-12,8.637604226870968,-0.08073563458064516,420.0,10.0,1867.25969799193
NorESM2-MM,ssp585,2013-01,5.297671584516129,-0.09118721596774194,420.0,10.0,2114.113187364528
NorESM2-MM,ssp585,2013-02,5.036455708928571,-0.08760264657142858,420.0,10.0,1869.2888065241195
NorESM2-MM,ssp585,2013-03,7.845886428387097,-0.08261254158064517,420.0,10.0,2144.062011659453
NorESM2-MM,ssp585,2013-04,11.511796721333333,-0.08925847813333333,420.0,10.0,3042.847756793862
NorESM2-MM,ssp585,2013-05,19.7498079516129,-0.08556687329032259,420.0,10.0,3127.5378813358884
NorESM2-MM,ssp585,2013-06,25.465542166666665,-0.08736750959999999,420.0,10.0,3721.9288371253692
NorESM2-MM,ssp585,2013-07,29.680952558064515,-0.06983663041935484,420.0,10.0,3810.2287191033724
NorESM2-MM,ssp585,2013-08,26.22841048387097,-0.09959471206451613,420.0,10.0,6139.0263705622765
NorESM2-MM,ssp585,2013-09,22.0271315,-0.09239315666666667,420.0,10.0,4713.042199376137
NorESM2-MM,ssp585,2013-10,15.49651622580645,-0.10184814012903226,420.0,10.0,3872.841949589026
NorESM2-MM,ssp585,2013-11,9.827999427666667,-0.09701148293333334,420.0,10.0,3266.623998734645
NorESM2-MM,ssp585,2013-12,1.692163347419355,-0.09335484619354838,420.0,10.0,1178.1911358808034
NorESM2-MM,ssp585,2014-01,0.7055192312903227,-0.08940986103225806,420.0,10.0,1550.6473899006742
NorESM2-MM,ssp585,2014-02,5.464096751785715,-0.08872161921428572,420.0,10.0,2055.0854058096947
NorESM2-MM,ssp585,2014-03,6.025061678709678,-0.0895142015483871,420.0,10.0,2558.7717536429286
NorESM2-MM,ssp585,2014-04,15.779861016666668,-0.08284417756666666,420.0,10.0,3615.524609781182
NorESM2-MM,ssp585,2014-05,21.965887032258063,-0.08555574774193547,420.0,10.0,3595.6208143453227
NorESM2-MM,ssp585,2014-06,26.6658689,-0.10434920296666667,420.0,10.0,6724.958809113043
NorESM2-MM,ssp585,2014-07,28.704058193548384,-0.11218709745161291,420.0,10.0,6705.512708088898
NorESM2-MM,ssp585,2014-08,26.386171387096773,-0.1370661226129032,420.0,10.0,6726.017791769966
NorESM2-MM,ssp585,2014-09,24.679326116666665,-0.1336592736666667,420.0,10.0,6402.434127177818
NorESM2-MM,ssp585,2014-10,16.188181270967743,-0.12466326016129033,420.0,10.0,2667.605427733183
NorESM2-MM,ssp585,2014-11,7.4254370448,-0.10700493323333334,420.0,10.0,2527.859630732815
NorESM2-MM,ssp585,2014-12,4.5631160675,-0.10556764423333333,420.0,10.0,1106.4267347698285
