tas_anomaly,model,scenario,year,month
-0.97049105,CanESM5,ssp245,1880,8
-0.8975235,CanESM5,ssp245,1880,9
-1.6433121,CanESM5,ssp245,1880,10
-1.7240616,CanESM5,ssp245,1880,11
-2.0389113,CanESM5,ssp245,1880,12
-1.6104141,CanESM5,ssp245,1881,1
-0.9283768,CanESM5,ssp245,1881,2
-2.6871963,CanESM5,ssp245,1881,3
-1.8175064,CanESM5,ssp245,1881,4
-0.7981583,CanESM5,ssp245,1881,5
0.20654145,CanESM5,ssp245,1881,6
-1.2995011,CanESM5,ssp245,1881,7
-1.6172196,CanESM5,ssp245,1881,8
-1.8274246,CanESM5,ssp245,1881,9
-1.1222245,CanESM5,ssp245,1881,10
-1.7435318,CanESM5,ssp245,1881,11
0.14129487,CanESM5,ssp245,1881,12
-1.1809403,CanESM5,ssp245,1882,1
-2.1900039,CanESM5,ssp245,1882,2
-1.4680496,CanESM5,ssp245,1882,3
-1.5925614,CanESM5,ssp245,1882,4
-0.32708892,CanESM5,ssp245,1882,5
-0.7445389,CanESM5,ssp245,1882,6
-1.2732254,CanESM5,ssp245,1882,7
-0.8959366,CanESM5,ssp245,1882,8
-1.2938248,CanESM5,ssp245,1882,9
-1.0177628,CanESM5,ssp245,1882,10
-0.50714266,CanESM5,ssp245,1882,11
-2.4113173,CanESM5,ssp245,1882,12
-2.2380996,CanESM5,ssp245,1883,1
-2.227754,CanESM5,ssp245,1883,2
-2.3538833,CanESM5,ssp245,1883,3
-1.6650711,CanESM5,ssp245,1883,4
-0.7530838,CanESM5,ssp245,1883,5
-1.236055,CanESM5,ssp245,1883,6
-1.1098953,CanESM5,ssp245,1883,7
-1.2488724,CanESM5,ssp245,1883,8
-1.0564591,CanESM5,ssp245,1883,9
-0.81073153,CanESM5,ssp245,1883,10
-0.2706314,CanESM5,ssp245,1883,11
-0.53293,CanESM5,ssp245,1883,12
0.6865219,CanESM5,ssp245,1884,1
-1.3722855,CanESM5,ssp245,1884,2
-1.1417557,CanESM5,ssp245,1884,3
-0.75363314,CanESM5,ssp245,1884,4
-1.9060684,CanESM5,ssp245,1884,5
-1.3417984,CanESM5,ssp245,1884,6
-1.217897,CanESM5,ssp245,1884,7
-1.4327408,CanESM5,ssp245,1884,8
-2.0483718,CanESM5,ssp245,1884,9
-1.32715,CanESM5,ssp245,1884,10
0.04739227,CanESM5,ssp245,1884,11
-0.18823394,CanESM5,ssp245,1884,12
-0.79373324,CanESM5,ssp245,1885,1
-1.1296097,CanESM5,ssp245,1885,2
-1.2440201,CanESM5,ssp245,1885,3
-0.5573746,CanESM5,ssp245,1885,4
-1.6990067,CanESM5,ssp245,1885,5
-1.7280899,CanESM5,ssp245,1885,6
-1.2901322,CanESM5,ssp245,1885,7
-1.5014969,CanESM5,ssp245,1885,8
-1.5824295,CanESM5,ssp245,1885,9
-1.1547257,CanESM5,ssp245,1885,10
-2.1036696,CanESM5,ssp245,1885,11
-2.8956008,CanESM5,ssp245,1885,12
-0.36358795,CanESM5,ssp245,1886,1
0.7542099,CanESM5,ssp245,1886,2
-1.0596024,CanESM5,ssp245,1886,3
0.5554489,CanESM5,ssp245,1886,4
-0.7627579,CanESM5,ssp245,1886,5
-0.63681185,CanESM5,ssp245,1886,6
-1.3897415,CanESM5,ssp245,1886,7
-1.3346878,CanESM5,ssp245,1886,8
-1.5860306,CanESM5,ssp245,1886,9
-1.145662,CanESM5,ssp245,1886,10
-1.2002274,CanESM5,ssp245,1886,11
-0.42105255,CanESM5,ssp245,1886,12
-0.19409332,CanESM5,ssp245,1887,1
1.5390915,CanESM5,ssp245,1887,2
1.5419906,CanESM5,ssp245,1887,3
-0.46582183,CanESM5,ssp245,1887,4
-1.7896439,CanESM5,ssp245,1887,5
-1.2173172,CanESM5,ssp245,1887,6
-1.841066,CanESM5,ssp245,1887,7
-1.742952,CanESM5,ssp245,1887,8
-1.4791886,CanESM5,ssp245,1887,9
-1.1094986,CanESM5,ssp245,1887,10
-1.689943,CanESM5,ssp245,1887,11
-0.29931793,CanESM5,ssp245,1887,12
-2.2267776,CanESM5,ssp245,1888,1
-1.6098038,CanESM5,ssp245,1888,2
-3.2759414,CanESM5,ssp245,1888,3
-2.1238112,CanESM5,ssp245,1888,4
-2.238649,CanESM5,ssp245,1888,5
-0.7546097,CanESM5,ssp245,1888,6
-0.8840958,CanESM5,ssp245,1888,7
-0.7554947,CanESM5,ssp245,1888,8
-1.0067765,CanESM5,ssp245,1888,9
-1.5003372,CanESM5,ssp245,1888,10
-1.9965836,CanESM5,ssp245,1888,11
-2.2145095,CanESM5,ssp245,1888,12
0.5372604,CanESM5,ssp245,1889,1
1.3362106,CanESM5,ssp245,1889,2
0.861174,CanESM5,ssp245,1889,3
-0.11422882,CanESM5,ssp245,1889,4
-0.8528153,CanESM5,ssp245,1889,5
-1.361116,CanESM5,ssp245,1889,6
-1.4829422,CanESM5,ssp245,1889,7
-1.4143387,CanESM5,ssp245,1889,8
-1.669252,CanESM5,ssp245,1889,9
-2.1800551,CanESM5,ssp245,1889,10
-2.2651076,CanESM5,ssp245,1889,11
-1.4726578,CanESM5,ssp245,1889,12
0.499144,CanESM5,ssp245,1890,1
-0.54773104,CanESM5,ssp245,1890,2
-1.8533036,CanESM5,ssp245,1890,3
-0.29571685,CanESM5,ssp245,1890,4
-0.58453524,CanESM5,ssp245,1890,5
0.16384736,CanESM5,ssp245,1890,6
-0.79516757,CanESM5,ssp245,1890,7
-0.8688065,CanESM5,ssp245,1890,8
-0.85989535,CanESM5,ssp245,1890,9
-1.5846573,CanESM5,ssp245,1890,10
-1.9032303,CanESM5,ssp245,1890,11
-0.61389315,CanESM5,ssp245,1890,12
0.65121305,CanESM5,ssp245,1891,1
1.202391,CanESM5,ssp245,1891,2
0.4319748,CanESM5,ssp245,1891,3
-0.94653475,CanESM5,ssp245,1891,4
-0.8214737,CanESM5,ssp245,1891,5
-2.140779,CanESM5,ssp245,1891,6
-1.609285,CanESM5,ssp245,1891,7
-1.4474808,CanESM5,ssp245,1891,8
-1.4255997,CanESM5,ssp245,1891,9
-1.3464981,CanESM5,ssp245,1891,10
-2.583406,CanESM5,ssp245,1891,11
-1.1850907,CanESM5,ssp245,1891,12
-0.4963089,CanESM5,ssp245,1892,1
0.21328583,CanESM5,ssp245,1892,2
-1.4746414,CanESM5,ssp245,1892,3
-2.945619,CanESM5,ssp245,1892,4
-1.6404434,CanESM5,ssp245,1892,5
-1.0657059,CanESM5,ssp245,1892,6
-1.411348,CanESM5,ssp245,1892,7
-1.6254593,CanESM5,ssp245,1892,8
-1.4666764,CanESM5,ssp245,1892,9
-1.6417862,CanESM5,ssp245,1892,10
-2.9915175,CanESM5,ssp245,1892,11
-0.82364047,CanESM5,ssp245,1892,12
-2.2591872,CanESM5,ssp245,1893,1
-1.7764908,CanESM5,ssp245,1893,2
-1.4667984,CanESM5,ssp245,1893,3
-0.054872133,CanESM5,ssp245,1893,4
0.20712128,CanESM5,ssp245,1893,5
-1.1444718,CanESM5,ssp245,1893,6
-1.1818253,CanESM5,ssp245,1893,7
-0.95767367,CanESM5,ssp245,1893,8
-1.2435013,CanESM5,ssp245,1893,9
-1.5382096,CanESM5,ssp245,1893,10
-1.4468704,CanESM5,ssp245,1893,11
-0.7295548,CanESM5,ssp245,1893,12
0.3103012,CanESM5,ssp245,1894,1
-0.028260805,CanESM5,ssp245,1894,2
0.32635346,CanESM5,ssp245,1894,3
-1.0483109,CanESM5,ssp245,1894,4
-1.4939286,CanESM5,ssp245,1894,5
-1.4732376,CanESM5,ssp245,1894,6
-1.3809525,CanESM5,ssp245,1894,7
-1.3001724,CanESM5,ssp245,1894,8
-0.9077774,CanESM5,ssp245,1894,9
-1.5152298,CanESM5,ssp245,1894,10
-0.88006747,CanESM5,ssp245,1894,11
-1.3814713,CanESM5,ssp245,1894,12
-1.8717362,CanESM5,ssp245,1895,1
-0.84686434,CanESM5,ssp245,1895,2
-1.2110916,CanESM5,ssp245,1895,3
-0.58419955,CanESM5,ssp245,1895,4
-0.5070816,CanESM5,ssp245,1895,5
-0.70782626,CanESM5,ssp245,1895,6
-0.7985245,CanESM5,ssp245,1895,7
-1.0299088,CanESM5,ssp245,1895,8
-0.98993075,CanESM5,ssp245,1895,9
-1.3366104,CanESM5,ssp245,1895,10
-0.094789125,CanESM5,ssp245,1895,11
-0.46762237,CanESM5,ssp245,1895,12
-0.51355135,CanESM5,ssp245,1896,1
-0.5806595,CanESM5,ssp245,1896,2
-1.675203,CanESM5,ssp245,1896,3
-0.67758334,CanESM5,ssp245,1896,4
-0.6427628,CanESM5,ssp245,1896,5
-1.1419083,CanESM5,ssp245,1896,6
-0.9952713,CanESM5,ssp245,1896,7
-1.0917679,CanESM5,ssp245,1896,8
-1.1510941,CanESM5,ssp245,1896,9
-0.9800736,CanESM5,ssp245,1896,10
-1.1468216,CanESM5,ssp245,1896,11
-1.3313614,CanESM5,ssp245,1896,12
-3.7885451,CanESM5,ssp245,1897,1
-0.86007845,CanESM5,ssp245,1897,2
-1.4398819,CanESM5,ssp245,1897,3
-1.7504593,CanESM5,ssp245,1897,4
-1.7748734,CanESM5,ssp245,1897,5
0.08416595,CanESM5,ssp245,1897,6
-0.71145785,CanESM5,ssp245,1897,7
-0.91357577,CanESM5,ssp245,1897,8
-1.0503556,CanESM5,ssp245,1897,9
-1.4394852,CanESM5,ssp245,1897,10
-1.8639542,CanESM5,ssp245,1897,11
-0.15506133,CanESM5,ssp245,1897,12
-0.8467728,CanESM5,ssp245,1898,1
-2.5821242,CanESM5,ssp245,1898,2
-0.08026276,CanESM5,ssp245,1898,3
-1.0812699,CanESM5,ssp245,1898,4
-0.6208817,CanESM5,ssp245,1898,5
-0.85159457,CanESM5,ssp245,1898,6
-1.6102616,CanESM5,ssp245,1898,7
-1.1113297,CanESM5,ssp245,1898,8
-1.4371964,CanESM5,ssp245,1898,9
-2.1055007,CanESM5,ssp245,1898,10
-2.7040114,CanESM5,ssp245,1898,11
-2.2793593,CanESM5,ssp245,1898,12
-2.3501296,CanESM5,ssp245,1899,1
-3.5668044,CanESM5,ssp245,1899,2
-0.9960648,CanESM5,ssp245,1899,3
0.42248383,CanESM5,ssp245,1899,4
-1.3532425,CanESM5,ssp245,1899,5
-1.7080399,CanESM5,ssp245,1899,6
-1.2615067,CanESM5,ssp245,1899,7
-1.3615433,CanESM5,ssp245,1899,8
-1.0623795,CanESM5,ssp245,1899,9
-1.0935684,CanESM5,ssp245,1899,10
-1.2565323,CanESM5,ssp245,1899,11
-2.5310988,CanESM5,ssp245,1899,12
-2.78235,CanESM5,ssp245,1900,1
-2.6975722,CanESM5,ssp245,1900,2
-2.2442641,CanESM5,ssp245,1900,3
-2.8709426,CanESM5,ssp245,1900,4
-1.6132218,CanESM5,ssp245,1900,5
-1.6877762,CanESM5,ssp245,1900,6
-1.3175064,CanESM5,ssp245,1900,7
-1.5739762,CanESM5,ssp245,1900,8
-1.5793473,CanESM5,ssp245,1900,9
-1.125795,CanESM5,ssp245,1900,10
-1.6200882,CanESM5,ssp245,1900,11
-1.2502152,CanESM5,ssp245,1900,12
-0.4315811,CanESM5,ssp245,1901,1
-0.8406998,CanESM5,ssp245,1901,2
-0.17007598,CanESM5,ssp245,1901,3
-0.28427276,CanESM5,ssp245,1901,4
-1.2998062,CanESM5,ssp245,1901,5
-0.953035,CanESM5,ssp245,1901,6
-1.1780106,CanESM5,ssp245,1901,7
-1.3875443,CanESM5,ssp245,1901,8
-1.0881668,CanESM5,ssp245,1901,9
-0.22113189,CanESM5,ssp245,1901,10
-0.11792145,CanESM5,ssp245,1901,11
-1.5870987,CanESM5,ssp245,1901,12
0.55712736,CanESM5,ssp245,1902,1
1.1377853,CanESM5,ssp245,1902,2
-0.41269073,CanESM5,ssp245,1902,3
-0.17294464,CanESM5,ssp245,1902,4
-1.2148453,CanESM5,ssp245,1902,5
-1.3641983,CanESM5,ssp245,1902,6
-1.4224869,CanESM5,ssp245,1902,7
-0.97549593,CanESM5,ssp245,1902,8
-1.2144486,CanESM5,ssp245,1902,9
-1.7141129,CanESM5,ssp245,1902,10
-2.8372512,CanESM5,ssp245,1902,11
-1.712587,CanESM5,ssp245,1902,12
-2.4389663,CanESM5,ssp245,1903,1
-3.087007,CanESM5,ssp245,1903,2
-1.2426773,CanESM5,ssp245,1903,3
-0.98318636,CanESM5,ssp245,1903,4
-0.9332901,CanESM5,ssp245,1903,5
-0.3885208,CanESM5,ssp245,1903,6
-0.78695834,CanESM5,ssp245,1903,7
-1.4336563,CanESM5,ssp245,1903,8
-1.1286331,CanESM5,ssp245,1903,9
-1.1201187,CanESM5,ssp245,1903,10
-2.1237502,CanESM5,ssp245,1903,11
-2.2212539,CanESM5,ssp245,1903,12
-2.3121352,CanESM5,ssp245,1904,1
-0.51129305,CanESM5,ssp245,1904,2
-0.8058182,CanESM5,ssp245,1904,3
-1.6729752,CanESM5,ssp245,1904,4
-1.4756485,CanESM5,ssp245,1904,5
-1.5410172,CanESM5,ssp245,1904,6
-1.3540055,CanESM5,ssp245,1904,7
-0.98227084,CanESM5,ssp245,1904,8
-1.0607926,CanESM5,ssp245,1904,9
-0.77862704,CanESM5,ssp245,1904,10
-1.2323014,CanESM5,ssp245,1904,11
-0.4729019,CanESM5,ssp245,1904,12
-1.2064224,CanESM5,ssp245,1905,1
-2.5346694,CanESM5,ssp245,1905,2
-1.9425064,CanESM5,ssp245,1905,3
-0.75189364,CanESM5,ssp245,1905,4
-2.3222976,CanESM5,ssp245,1905,5
-1.5200211,CanESM5,ssp245,1905,6
-1.7730423,CanESM5,ssp245,1905,7
-1.463411,CanESM5,ssp245,1905,8
-1.405214,CanESM5,ssp245,1905,9
-1.8573624,CanESM5,ssp245,1905,10
-0.21701202,CanESM5,ssp245,1905,11
0.22811738,CanESM5,ssp245,1905,12
1.2644638,CanESM5,ssp245,1906,1
1.821318,CanESM5,ssp245,1906,2
1.2052597,CanESM5,ssp245,1906,3
0.07458343,CanESM5,ssp245,1906,4
-0.6293961,CanESM5,ssp245,1906,5
-0.6077286,CanESM5,ssp245,1906,6
-0.96200716,CanESM5,ssp245,1906,7
-1.4120499,CanESM5,ssp245,1906,8
-1.540773,CanESM5,ssp245,1906,9
-1.2745072,CanESM5,ssp245,1906,10
-0.9910599,CanESM5,ssp245,1906,11
-1.9051834,CanESM5,ssp245,1906,12
-1.966127,CanESM5,ssp245,1907,1
-1.7513748,CanESM5,ssp245,1907,2
-0.049165346,CanESM5,ssp245,1907,3
-1.4196793,CanESM5,ssp245,1907,4
-1.532808,CanESM5,ssp245,1907,5
-1.287233,CanESM5,ssp245,1907,6
-1.34012,CanESM5,ssp245,1907,7
-1.3445145,CanESM5,ssp245,1907,8
-1.1125504,CanESM5,ssp245,1907,9
-0.7955643,CanESM5,ssp245,1907,10
-0.94772494,CanESM5,ssp245,1907,11
-1.6634842,CanESM5,ssp245,1907,12
0.3335556,CanESM5,ssp245,1908,1
-2.323854,CanESM5,ssp245,1908,2
-2.5032668,CanESM5,ssp245,1908,3
-1.928743,CanESM5,ssp245,1908,4
-2.5134597,CanESM5,ssp245,1908,5
-0.95831454,CanESM5,ssp245,1908,6
-1.1722122,CanESM5,ssp245,1908,7
-1.0223404,CanESM5,ssp245,1908,8
-0.85782015,CanESM5,ssp245,1908,9
-1.6918656,CanESM5,ssp245,1908,10
-1.8921219,CanESM5,ssp245,1908,11
-0.53747714,CanESM5,ssp245,1908,12
-1.0863358,CanESM5,ssp245,1909,1
-0.68716586,CanESM5,ssp245,1909,2
-1.693422,CanESM5,ssp245,1909,3
-0.9819046,CanESM5,ssp245,1909,4
-0.64114535,CanESM5,ssp245,1909,5
-1.036348,CanESM5,ssp245,1909,6
-1.2243973,CanESM5,ssp245,1909,7
-1.1565262,CanESM5,ssp245,1909,8
-1.2537247,CanESM5,ssp245,1909,9
-1.2344376,CanESM5,ssp245,1909,10
-0.7226273,CanESM5,ssp245,1909,11
-2.3947463,CanESM5,ssp245,1909,12
-0.7591568,CanESM5,ssp245,1910,1
-0.9753128,CanESM5,ssp245,1910,2
-1.3233353,CanESM5,ssp245,1910,3
-0.6062027,CanESM5,ssp245,1910,4
-0.20434722,CanESM5,ssp245,1910,5
-0.29333648,CanESM5,ssp245,1910,6
-0.4952713,CanESM5,ssp245,1910,7
-0.7471634,CanESM5,ssp245,1910,8
-0.66720736,CanESM5,ssp245,1910,9
-1.0271622,CanESM5,ssp245,1910,10
-0.77969515,CanESM5,ssp245,1910,11
-2.491243,CanESM5,ssp245,1910,12
-2.5897536,CanESM5,ssp245,1911,1
-1.2705094,CanESM5,ssp245,1911,2
-1.6340958,CanESM5,ssp245,1911,3
-1.9182755,CanESM5,ssp245,1911,4
-1.5011917,CanESM5,ssp245,1911,5
-0.78939974,CanESM5,ssp245,1911,6
-0.8212296,CanESM5,ssp245,1911,7
-1.2344376,CanESM5,ssp245,1911,8
-1.0165116,CanESM5,ssp245,1911,9
-1.183992,CanESM5,ssp245,1911,10
-1.3492142,CanESM5,ssp245,1911,11
-1.1704422,CanESM5,ssp245,1911,12
0.25005952,CanESM5,ssp245,1912,1
0.29894868,CanESM5,ssp245,1912,2
-1.5048233,CanESM5,ssp245,1912,3
-2.0216384,CanESM5,ssp245,1912,4
-1.2852188,CanESM5,ssp245,1912,5
-0.342836,CanESM5,ssp245,1912,6
-0.8877579,CanESM5,ssp245,1912,7
-0.8433243,CanESM5,ssp245,1912,8
-1.2049881,CanESM5,ssp245,1912,9
-1.5531021,CanESM5,ssp245,1912,10
-0.6710526,CanESM5,ssp245,1912,11
-1.3330704,CanESM5,ssp245,1912,12
-0.99255526,CanESM5,ssp245,1913,1
-0.35229644,CanESM5,ssp245,1913,2
-1.6191117,CanESM5,ssp245,1913,3
-1.5959183,CanESM5,ssp245,1913,4
-0.9273697,CanESM5,ssp245,1913,5
-1.1108719,CanESM5,ssp245,1913,6
-1.5108048,CanESM5,ssp245,1913,7
-1.8320023,CanESM5,ssp245,1913,8
-1.7118851,CanESM5,ssp245,1913,9
-1.1618363,CanESM5,ssp245,1913,10
-0.36163482,CanESM5,ssp245,1913,11
-0.7170731,CanESM5,ssp245,1913,12
0.9233688,CanESM5,ssp245,1914,1
-1.4351822,CanESM5,ssp245,1914,2
-2.1403213,CanESM5,ssp245,1914,3
-1.6398636,CanESM5,ssp245,1914,4
-2.2402053,CanESM5,ssp245,1914,5
-2.1765761,CanESM5,ssp245,1914,6
-1.7617813,CanESM5,ssp245,1914,7
-1.8278824,CanESM5,ssp245,1914,8
-1.3655716,CanESM5,ssp245,1914,9
-0.6202103,CanESM5,ssp245,1914,10
0.16082612,CanESM5,ssp245,1914,11
-1.4613358,CanESM5,ssp245,1914,12
-0.094422914,CanESM5,ssp245,1915,1
-1.3533951,CanESM5,ssp245,1915,2
-1.5934464,CanESM5,ssp245,1915,3
-2.0831313,CanESM5,ssp245,1915,4
-1.3454605,CanESM5,ssp245,1915,5
-1.2324234,CanESM5,ssp245,1915,6
-1.7314163,CanESM5,ssp245,1915,7
-1.7507645,CanESM5,ssp245,1915,8
-1.8247696,CanESM5,ssp245,1915,9
-2.2734084,CanESM5,ssp245,1915,10
-0.26928863,CanESM5,ssp245,1915,11
-1.5588089,CanESM5,ssp245,1915,12
-1.6035477,CanESM5,ssp245,1916,1
-1.9857498,CanESM5,ssp245,1916,2
-2.403047,CanESM5,ssp245,1916,3
-0.5802933,CanESM5,ssp245,1916,4
-1.0558792,CanESM5,ssp245,1916,5
-1.4615189,CanESM5,ssp245,1916,6
-1.5972916,CanESM5,ssp245,1916,7
-1.3799454,CanESM5,ssp245,1916,8
-1.2866226,CanESM5,ssp245,1916,9
-1.6002518,CanESM5,ssp245,1916,10
-3.059999,CanESM5,ssp245,1916,11
-2.523439,CanESM5,ssp245,1916,12
-2.238008,CanESM5,ssp245,1917,1
-0.62082064,CanESM5,ssp245,1917,2
-1.4286209,CanESM5,ssp245,1917,3
-0.5240799,CanESM5,ssp245,1917,4
-1.4477555,CanESM5,ssp245,1917,5
-0.97427523,CanESM5,ssp245,1917,6
-1.3318497,CanESM5,ssp245,1917,7
-1.6122452,CanESM5,ssp245,1917,8
-1.1407791,CanESM5,ssp245,1917,9
-0.79077303,CanESM5,ssp245,1917,10
0.66457975,CanESM5,ssp245,1917,11
-1.5923783,CanESM5,ssp245,1917,12
-0.78125155,CanESM5,ssp245,1918,1
-2.114015,CanESM5,ssp245,1918,2
-3.2619948,CanESM5,ssp245,1918,3
-2.489717,CanESM5,ssp245,1918,4
-1.2420365,CanESM5,ssp245,1918,5
-1.1850601,CanESM5,ssp245,1918,6
-1.3378006,CanESM5,ssp245,1918,7
-0.951265,CanESM5,ssp245,1918,8
-1.5091873,CanESM5,ssp245,1918,9
-0.8475052,CanESM5,ssp245,1918,10
-1.7475601,CanESM5,ssp245,1918,11
-1.7605911,CanESM5,ssp245,1918,12
-2.2380996,CanESM5,ssp245,1919,1
-3.469728,CanESM5,ssp245,1919,2
-1.894014,CanESM5,ssp245,1919,3
-1.3725601,CanESM5,ssp245,1919,4
-1.1918961,CanESM5,ssp245,1919,5
-0.75326693,CanESM5,ssp245,1919,6
-0.8162857,CanESM5,ssp245,1919,7
-1.0766312,CanESM5,ssp245,1919,8
-1.2741104,CanESM5,ssp245,1919,9
-1.078981,CanESM5,ssp245,1919,10
-1.6815811,CanESM5,ssp245,1919,11
-2.2780776,CanESM5,ssp245,1919,12
-1.1859146,CanESM5,ssp245,1920,1
-0.6377884,CanESM5,ssp245,1920,2
-0.7964188,CanESM5,ssp245,1920,3
-1.3686234,CanESM5,ssp245,1920,4
-0.94564974,CanESM5,ssp245,1920,5
-1.1599442,CanESM5,ssp245,1920,6
-0.62362826,CanESM5,ssp245,1920,7
-0.7714859,CanESM5,ssp245,1920,8
-0.51751864,CanESM5,ssp245,1920,9
-1.0146805,CanESM5,ssp245,1920,10
-1.4360062,CanESM5,ssp245,1920,11
-1.684755,CanESM5,ssp245,1920,12
-2.0771804,CanESM5,ssp245,1921,1
-3.8452773,CanESM5,ssp245,1921,2
-0.8053299,CanESM5,ssp245,1921,3
-0.61282504,CanESM5,ssp245,1921,4
0.4568161,CanESM5,ssp245,1921,5
-1.0625321,CanESM5,ssp245,1921,6
-0.7032181,CanESM5,ssp245,1921,7
-0.5457779,CanESM5,ssp245,1921,8
-0.83926547,CanESM5,ssp245,1921,9
-0.64511263,CanESM5,ssp245,1921,10
-1.850679,CanESM5,ssp245,1921,11
-1.9959122,CanESM5,ssp245,1921,12
-3.7231765,CanESM5,ssp245,1922,1
-1.0471512,CanESM5,ssp245,1922,2
-1.589357,CanESM5,ssp245,1922,3
-1.2813126,CanESM5,ssp245,1922,4
-1.0083634,CanESM5,ssp245,1922,5
-1.2275101,CanESM5,ssp245,1922,6
-1.4601761,CanESM5,ssp245,1922,7
-1.8025833,CanESM5,ssp245,1922,8
-1.4657913,CanESM5,ssp245,1922,9
-1.9180924,CanESM5,ssp245,1922,10
-2.025148,CanESM5,ssp245,1922,11
-1.8356034,CanESM5,ssp245,1922,12
-1.684877,CanESM5,ssp245,1923,1
-2.5042434,CanESM5,ssp245,1923,2
-0.7760941,CanESM5,ssp245,1923,3
-1.0966812,CanESM5,ssp245,1923,4
-0.94860995,CanESM5,ssp245,1923,5
-0.6759964,CanESM5,ssp245,1923,6
-1.0171219,CanESM5,ssp245,1923,7
-0.9785172,CanESM5,ssp245,1923,8
-1.045015,CanESM5,ssp245,1923,9
-0.7373978,CanESM5,ssp245,1923,10
-0.9332596,CanESM5,ssp245,1923,11
-1.8646561,CanESM5,ssp245,1923,12
-1.6546341,CanESM5,ssp245,1924,1
-1.5624405,CanESM5,ssp245,1924,2
-2.3706985,CanESM5,ssp245,1924,3
-2.2660842,CanESM5,ssp245,1924,4
-2.4988112,CanESM5,ssp245,1924,5
-1.4405533,CanESM5,ssp245,1924,6
-1.3480545,CanESM5,ssp245,1924,7
-1.0847183,CanESM5,ssp245,1924,8
-1.0622574,CanESM5,ssp245,1924,9
-1.6139847,CanESM5,ssp245,1924,10
-1.2346817,CanESM5,ssp245,1924,11
-0.7487503,CanESM5,ssp245,1924,12
-1.6124283,CanESM5,ssp245,1925,1
-1.1639115,CanESM5,ssp245,1925,2
-1.3865372,CanESM5,ssp245,1925,3
-1.5668045,CanESM5,ssp245,1925,4
-1.0301529,CanESM5,ssp245,1925,5
-0.77844393,CanESM5,ssp245,1925,6
-0.9459244,CanESM5,ssp245,1925,7
-0.97271883,CanESM5,ssp245,1925,8
-0.84253085,CanESM5,ssp245,1925,9
-0.9757401,CanESM5,ssp245,1925,10
-0.24838409,CanESM5,ssp245,1925,11
-0.27594146,CanESM5,ssp245,1925,12
-2.3771987,CanESM5,ssp245,1926,1
-1.0516983,CanESM5,ssp245,1926,2
-1.9381424,CanESM5,ssp245,1926,3
-0.8183304,CanESM5,ssp245,1926,4
-1.7650162,CanESM5,ssp245,1926,5
-1.591005,CanESM5,ssp245,1926,6
-0.58090365,CanESM5,ssp245,1926,7
-1.5312515,CanESM5,ssp245,1926,8
-1.7167069,CanESM5,ssp245,1926,9
-1.0679642,CanESM5,ssp245,1926,10
-1.676149,CanESM5,ssp245,1926,11
-1.1001908,CanESM5,ssp245,1926,12
-0.783815,CanESM5,ssp245,1927,1
-0.77740633,CanESM5,ssp245,1927,2
-1.7009293,CanESM5,ssp245,1927,3
-2.0291457,CanESM5,ssp245,1927,4
-0.6431595,CanESM5,ssp245,1927,5
-0.8259903,CanESM5,ssp245,1927,6
-1.6781937,CanESM5,ssp245,1927,7
-1.4557816,CanESM5,ssp245,1927,8
-1.3736283,CanESM5,ssp245,1927,9
-0.9025284,CanESM5,ssp245,1927,10
-1.3552567,CanESM5,ssp245,1927,11
-2.123506,CanESM5,ssp245,1927,12
-0.43914947,CanESM5,ssp245,1928,1
-1.1264359,CanESM5,ssp245,1928,2
-0.76281893,CanESM5,ssp245,1928,3
-2.9518142,CanESM5,ssp245,1928,4
-2.8381057,CanESM5,ssp245,1928,5
-1.6150833,CanESM5,ssp245,1928,6
-1.1183487,CanESM5,ssp245,1928,7
-1.0913712,CanESM5,ssp245,1928,8
-1.1165787,CanESM5,ssp245,1928,9
-1.2289749,CanESM5,ssp245,1928,10
-2.312654,CanESM5,ssp245,1928,11
-2.7892165,CanESM5,ssp245,1928,12
-0.8606583,CanESM5,ssp245,1929,1
-0.460054,CanESM5,ssp245,1929,2
-0.91403353,CanESM5,ssp245,1929,3
-0.9461075,CanESM5,ssp245,1929,4
-1.0018631,CanESM5,ssp245,1929,5
-0.9801651,CanESM5,ssp245,1929,6
-0.90225375,CanESM5,ssp245,1929,7
-0.75747836,CanESM5,ssp245,1929,8
-1.2580277,CanESM5,ssp245,1929,9
-1.0813309,CanESM5,ssp245,1929,10
-0.7297684,CanESM5,ssp245,1929,11
-1.0566117,CanESM5,ssp245,1929,12
-0.81839144,CanESM5,ssp245,1930,1
-0.019990541,CanESM5,ssp245,1930,2
1.1524338,CanESM5,ssp245,1930,3
-0.19955596,CanESM5,ssp245,1930,4
-0.7119156,CanESM5,ssp245,1930,5
-1.0043045,CanESM5,ssp245,1930,6
-0.4515091,CanESM5,ssp245,1930,7
-1.238649,CanESM5,ssp245,1930,8
-1.009462,CanESM5,ssp245,1930,9
-1.0401932,CanESM5,ssp245,1930,10
-1.271608,CanESM5,ssp245,1930,11
-3.6482558,CanESM5,ssp245,1930,12
-0.27615508,CanESM5,ssp245,1931,1
-0.40942535,CanESM5,ssp245,1931,2
-1.8245255,CanESM5,ssp245,1931,3
-2.3885512,CanESM5,ssp245,1931,4
-1.9275223,CanESM5,ssp245,1931,5
-1.0258499,CanESM5,ssp245,1931,6
-1.091951,CanESM5,ssp245,1931,7
